"","gs_name","stat_est","pval","adjp"
"33","GOBP_MITOPHAGY","32.9321361560729","0.00211753897840264",0.00629422501881533
"34","GOBP_ENZYME_DIRECTED_RRNA_PSEUDOURIDINE_SYNTHESIS","492.874602761279","0.00273223881617121",0.0076854375786406
"35","GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA","28.9299876769217","0.0368255960127805",0.0712073333441663
"36","GOBP_CLEAVAGE_INVOLVED_IN_RRNA_PROCESSING","22.6470310257378","0.046377359386144",0.0878480000609433
"37","GOBP_MATURATION_OF_LSU_RRNA","22.6820650646652","0.046312292349926",0.0877487185835939
"38","GOBP_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY","126.158406670499","0.00933633504895777",0.021269504419461
"39","GOBP_BOX_C_D_SNORNP_ASSEMBLY","186.634288846441","0.00649285164167684",0.0156865968590692
"40","GOBP_DNA_DOUBLE_STRAND_BREAK_PROCESSING","56.6277164467175","0.0196059484636375",0.040727124497006
"41","GOBP_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC","63.6593728292407","0.000621976104574137",0.0021718010875395
"42","GOBP_SISTER_CHROMATID_SEGREGATION","4.27745181598375","0.000232866145879961",0.00088646794124185
"43","GOBP_REGULATION_OF_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS","431.979416334959","0.00312164423879773",0.00866133458841664
"44","GOBP_CELL_MORPHOGENESIS","0.599945744791852","0.00333056246946241",0.0090739944492792
"45","GOBP_CYTOKINESIS","4.3948474878038","0.00163157756315179",0.00505334816492628
"46","GOBP_CYTOKINESIS","3.85195137386563","0.0062643137603882",0.0153501511744542
"47","GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS","4.61378010104595","0.0133569346483975",0.0291093304447163
"48","GOBP_MITOCHONDRIAL_RNA_PROCESSING","84.8615455143083","0.000365795387695445",0.00133767045976728
"49","GOBP_RNA_5_END_PROCESSING","65.9914690711617","0.000579181132023949",0.0020344671015887
"50","GOBP_RNA_POLYMERASE_I_PREINITIATION_COMPLEX_ASSEMBLY","209.805996752571","0.00584565787686783",0.0143818668957377
"51","GOBP_FORMATION_OF_EXTRACHROMOSOMAL_CIRCULAR_DNA","84.0517007885129","0.0135858691055182",0.0294497506860733
"52","GOBP_GUANINE_NUCLEOTIDE_TRANSPORT","307.653555645079","0.00416029579523035",0.0108107411596268
"53","GOBP_OSSIFICATION","1.68188445075769","0.0493164853794277",0.0930509851109753
"54","GOBP_NEUROTRANSMITTER_UPTAKE","36.9862688050527","0.000114363318263831",0.000464146405220589
"55","GOBP_PSEUDOURIDINE_SYNTHESIS","59.9393934186025","0.0185843055807026",0.0388727019204642
"56","GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY","5.40080593486787","0.00803418724698686",0.018746436909636
"57","GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH","314.021493252216","0.00409515825809577",0.0107665452295494
"58","GOBP_OOCYTE_MATURATION","28.0372299227156","0.0379482193052276",0.073167601518737
"59","GOBP_OOCYTE_MATURATION","26.7676196589422","0.0396397664580512",0.0760761717152488
"60","GOBP_RESPONSE_TO_PROTOZOAN","30.9812741229277","0.0345565136234732",0.0672636329923968
"61","GOBP_GANGLIOSIDE_METABOLIC_PROCESS","63.6593728292407","0.000621976104574137",0.0021718010875395
"62","GOBP_GANGLIOSIDE_METABOLIC_PROCESS","32.237288572932","0.0332992620459546",0.0650232633380927
"63","GOBP_MICROTUBULE_BUNDLE_FORMATION","7.08316503529233","0.00320803148181105",0.00876196493994973
"64","GOBP_OSTEOBLAST_DIFFERENTIATION","3.26243313325912","0.0016732803741005",0.00517480673447106
"65","GOBP_UROGENITAL_SYSTEM_DEVELOPMENT","1.91167297601171","0.0319052828133026",0.0626363596912284
"66","GOBP_METANEPHROS_DEVELOPMENT","7.29852250432804","0.00961336401823548",0.0218694833280887
"67","GOBP_FEVER_GENERATION","188.925078092766","0.00642771491104077",0.0156565016987814
"68","GOBP_FEVER_GENERATION","152.800338476813","0.00785098535574564",0.0183436544632673
"69","GOBP_ACROSOME_ASSEMBLY","172.838719360764","0.000100285127650111",0.000412971455984345
"70","GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS","9.23222544715929","0.000323990525072415",0.00119998199814964
"71","GOBP_GASTRIC_ACID_SECRETION","69.3708486463108","0.0162792360736387",0.034600860980382
"72","GOBP_GASTRIC_ACID_SECRETION","81.7096142873986","0.0139690540490158",0.0302280216804374
"73","GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT","2.18126568547722","0.0043689952064769",0.0113106740014367
"74","GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND","63.6593728292407","0.000621976104574137",0.0021718010875395
"75","GOBP_GASTRULATION_WITH_MOUTH_FORMING_SECOND","29.1535812221933","0.0365699216251491",0.0708116762369324
"76","GOBP_FORMATION_OF_PRIMARY_GERM_LAYER","7.44375101130061","0.000255926328848966",0.000967349445017058
"77","GOBP_ENDODERM_FORMATION","11.7765055644829","0.0142669225976199",0.0308405089069913
"78","GOBP_MESODERMAL_CELL_FATE_COMMITMENT","73.4952044742483","0.0153823236219963",0.0328927804123765
"79","GOBP_MESODERMAL_CELL_FATE_COMMITMENT","126.981377666114","0.000174393942438247",0.000680309690321637
"80","GOBP_ENDODERMAL_CELL_FATE_COMMITMENT","167.139542256267","0.000105895360894282",0.00043239393288413
"81","GOBP_ENDODERMAL_CELL_FATE_SPECIFICATION","307.653555645079","0.00416029579523035",0.0108107411596268
"82","GOBP_NEURAL_CREST_CELL_MIGRATION","10.5476262030895","0.0174467879964569",0.0367855455030191
"83","GOBP_SOMITOGENESIS","14.2273424077036","0.00160514965275078",0.00504348250971485
"84","GOBP_ORGAN_INDUCTION","35.0374533190264","0.0307795987245435",0.0606151809793074
"85","GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE","3.6319637837532","0.00248283670884694",0.00714523929877601
"86","GOBP_MEMBRANE_RAFT_ASSEMBLY","169.047884727185","0.0071395819817096",0.0169626018769592
"87","GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION","72.8232108629372","0.0155125841843011",0.0330727404560566
"88","GOBP_PLASMA_MEMBRANE_REPAIR","69.4170050628559","0.000529253673876556",0.00187446262024649
"89","GOBP_NEUTROPHIL_APOPTOTIC_PROCESS","492.909179739311","0.00273206108667324",0.0076854375786406
"90","GOBP_B_CELL_APOPTOTIC_PROCESS","27.8323467861211","0.0382012587816288",0.0735596989719553
"91","GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION","2.18650298788511","0.0158757387715636",0.033819257567439
"92","GOBP_SEROTONIN_SECRETION","376.855923686092","0.00351104984651694",0.00950473402822881
"93","GOBP_HISTAMINE_SECRETION","138.382442264807","0.0085613699916297",0.0197847710813432
"94","GOBP_MESONEPHROS_DEVELOPMENT","5.41929267074262","0.0206546752864191",0.0426458777946271
"95","GOBP_BLASTOCYST_DEVELOPMENT","7.59282877352072","0.000754258175734055",0.00259493750421222
"96","GOBP_BLASTOCYST_FORMATION","19.6281787261429","0.00555776395597143",0.0138571094606939
"97","GOBP_INNER_CELL_MASS_CELL_DIFFERENTIATION","420.197852545472","0.00318678200723039",0.00870735656401642
"98","GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION","112.12676728104","0.000218913944671012",0.0008379092907441
"99","GOBP_TROPHECTODERMAL_CELL_DIFFERENTIATION","112.12676728104","0.000218913944671012",0.0008379092907441
"100","GOBP_BLASTOCYST_GROWTH","40.2204301226125","0.0269871663248176",0.0538941433263972
"101","GOBP_BLASTOCYST_GROWTH","40.2204301226125","0.0269871663248176",0.0538941433263972
"102","GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA","16.9648979167592","0.000989334458415199",0.00332505881629561
"103","GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA","10.8914692789111","0.016454300497145",0.0349224292664991
"104","GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION","5.4147717180239","0.000212299183167895",0.00081729685540801
"105","GOBP_NEURAL_TUBE_FORMATION","4.87172280360335","0.0269456155915803",0.0538941433263972
"106","GOBP_PHAGOLYSOSOME_ASSEMBLY","59.7021086032023","0.018649432315241",0.0389228320511912
"107","GOBP_RESPONSE_TO_YEAST","804.264637835642","0.00182208582542021",0.0055967331333297
"108","GOBP_PLACENTA_DEVELOPMENT","5.67884419627632","0.000391417173865725",0.00142460512335594
"109","GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT","11.0748473237664","0.000144881053000275",0.000575650387054569
"110","GOBP_RETINA_HOMEOSTASIS","7.26138388783306","0.0341275356550788",0.0664783943603239
"111","GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY","4.69854156704675","0.0126021816187509",0.0276915509177695
"112","GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY","8.21819128202424","0.0070350715728962",0.0168688766763599
"113","GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY","47.4406885027453","0.00107295606119232",0.00358122539660597
"114","GOBP_REGULATION_OF_RECEPTOR_RECYCLING","76.3419751463586","0.000443845213706777",0.00159340048765415
"115","GOBP_POSITIVE_REGULATION_OF_RECEPTOR_RECYCLING","126.158406670499","0.00933633504895777",0.021269504419461
"116","GOBP_B_1_B_CELL_DIFFERENTIATION","924.540677532437","0.00162718009061748",0.00504348250971485
"117","GOBP_REGULATION_OF_PROTEIN_PHOSPHORYLATION","0.636526769890466","0.00380004532058526",0.0100785495728526
"118","GOBP_ENDOTHELIAL_CELL_PROLIFERATION","2.89654721641145","0.0344223426948571",0.0670401064804163
"119","GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION","4.9288878228699","0.0261865588453899",0.0525702181047468
"120","GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION","31.0258166023719","0.00237142922009114",0.00684450797652276
"121","GOBP_REGULATION_OF_CELL_MATRIX_ADHESION","4.65622496214942","0.0129701667421118",0.0283138876078588
"122","GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION","16.3321299355562","0.00109914601148964",0.00365515243334886
"123","GOBP_SYNAPTIC_TRANSMISSION_DOPAMINERGIC","34.6068465145055","0.0311532948818486",0.0612062656267805
"124","GOBP_STARTLE_RESPONSE","55.418626681735","0.0201114844203403",0.0416234900398686
"125","GOBP_STARTLE_RESPONSE","55.418626681735","0.0201114844203403",0.0416234900398686
"126","GOBP_SUCKLING_BEHAVIOR","154.366352070243","0.00778584925894601",0.0183086705078685
"127","GOBP_RESPONSE_TO_AMPHETAMINE","25.1523413820729","0.0420707573621994",0.0802677949526042
"128","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE","23.6122850586254","0.00394644422997887",0.0104322523202643
"129","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN","167.150484644104","0.000105881633152646",0.00043239393288413
"130","GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN","67.6361437433873","0.016537624768218",0.0349785223340796
"131","GOBP_RENIN_SECRETION_INTO_BLOOD_STREAM","492.874602761279","0.00273223881617121",0.0076854375786406
"132","GOBP_REGULATION_OF_BLOOD_VOLUME_BY_RENIN_ANGIOTENSIN","236.972416091415","0.00526246213451949",0.0131681816510156
"133","GOBP_RESPONSE_TO_DIETARY_EXCESS","49.1880740469764","0.00100255164460633",0.00336567442543006
"134","GOBP_DIET_INDUCED_THERMOGENESIS","172.907848005321","0.00700977248871444",0.0168124633220216
"135","GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION","32.237288572932","0.0332992620459546",0.0650232633380927
"136","GOBP_REGULATION_OF_SODIUM_ION_TRANSPORT","11.1030504345431","0.000661174129965457",0.00229710531058807
"137","GOBP_G_PROTEIN_COUPLED_RECEPTOR_INTERNALIZATION","120.965499762538","0.0097218763290836",0.0220897679281624
"138","GOBP_REGULATION_OF_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE","492.909179739311","0.00273206108667324",0.0076854375786406
"139","GOBP_SPROUTING_ANGIOGENESIS","5.32816097874485","0.000566514176455699",0.00199589516121666
"140","GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS","9.88456260467104","0.0043265879326491",0.0112134465367923
"141","GOBP_POSITIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION","31.6135462146387","0.0338722298210139",0.0660057951663894
"142","GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT","29.4415936369687","0.00021523889045274",0.000827351269208349
"143","GOBP_GLANDULAR_EPITHELIAL_CELL_DIFFERENTIATION","13.6857979579901","0.0108427862027633",0.0243231964807297
"144","GOBP_GLANDULAR_EPITHELIAL_CELL_DEVELOPMENT","45.267990531026","0.00117024741044258",0.00387795908360106
"145","GOBP_GLANDULAR_EPITHELIAL_CELL_DEVELOPMENT","21.8691488719676","0.0479245082406218",0.0905806731568907
"146","GOBP_EPITHELIAL_CELL_MATURATION","155.73543085162","0.000119947064055695",0.00048443095421354
"147","GOBP_OPTIC_CUP_MORPHOGENESIS_INVOLVED_IN_CAMERA_TYPE_EYE_DEVELOPMENT","420.197852545472","0.00318678200723039",0.00870735656401642
"148","GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION","31.6809495740163","0.033807129450153",0.0659159813571681
"149","GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION","63.1266094771936","0.000631150769001885",0.00219867056234347
"150","GOBP_LENS_MORPHOGENESIS_IN_CAMERA_TYPE_EYE","38.354509008027","0.0282530387422705",0.0561766432184073
"151","GOBP_REGULATION_OF_RECEPTOR_INTERNALIZATION","10.7325198128689","0.0169033762213658",0.0357266929705673
"152","GOBP_POSITIVE_REGULATION_OF_RECEPTOR_INTERNALIZATION","51.0720224157733","0.000934459864365696",0.0031651747017688
"153","GOBP_STORE_OPERATED_CALCIUM_ENTRY","107.059386081806","0.000238773925225881",0.000907297304182507
"154","GOBP_STORE_OPERATED_CALCIUM_ENTRY","100.289796508528","0.000268399472440293",0.00101063938907653
"155","GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS","11.8687391307976","0.000519989755514249",0.00184510777310565
"156","GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS_INVOLVED_IN_IMMUNE_RESPONSE","23.4187477426648","0.000407142084513172",0.00147512781717381
"157","GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE","11.3788616868988","0.0151932644663599",0.0325420234693865
"158","GOBP_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY","3.91515828716826","0.00302609368627632",0.00845372002810428
"159","GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","4.50092996372538","0.0144707775641501",0.0311845456721038
"160","GOBP_INNATE_IMMUNE_RESPONSE_IN_MUCOSA","34.6068465145055","0.0311532948818486",0.0612062656267805
"161","GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY","11.6340494205259","0.00277745442725087",0.00780734521071843
"162","GOBP_LEUKOCYTE_CHEMOTAXIS_INVOLVED_IN_INFLAMMATORY_RESPONSE","307.653555645079","0.00416029579523035",0.0108107411596268
"163","GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN","2.00087896150079","0.0269615582106334",0.0538941433263972
"164","GOBP_RESPONSE_TO_MOLECULE_OF_FUNGAL_ORIGIN","1231.96303112924","0.00130191364769398",0.004231371899176
"165","GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION","5.92337035356276","0.00215355678376077",0.00639397678455246
"166","GOBP_LYMPHOCYTE_ANERGY","269.288963070361","0.00467926639217115",0.0119006672399424
"167","GOBP_ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE","30.1778758171947","0.00250449700378701",0.00720458457781872
"168","GOBP_MYELOID_CELL_HOMEOSTASIS","4.14515463845131","0.00447411532181968",0.011566980881712
"169","GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE","2.21248107563521","0.0286349573939191",0.0568599459409271
"170","GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE","7.79907056092631","0.00229131850397284",0.00674142132041451
"171","GOBP_MAST_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE","12.0224504657299","0.013738580677682",0.0297478593274871
"172","GOBP_NEUTROPHIL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE","40.2204301226125","0.0269871663248176",0.0538941433263972
"173","GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE","3.32374072937436","0.00703572596235217",0.0168688766763599
"174","GOBP_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL","169.036617109047","0.00714004540648587",0.0169626018769592
"175","GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE","12.4775467917368","0.000434202681083038",0.00156635210287004
"176","GOBP_T_HELPER_CELL_LINEAGE_COMMITMENT","63.7226090248171","0.0175615314576837",0.0369250823633973
"177","GOBP_T_CELL_PROLIFERATION_INVOLVED_IN_IMMUNE_RESPONSE","1231.96303112924","0.00130191364769398",0.004231371899176
"178","GOBP_PLASMA_CELL_DIFFERENTIATION","608.439610061187","0.00227716237871069",0.00670071939557245
"179","GOBP_PLASMA_CELL_DIFFERENTIATION","492.909179739311","0.00273206108667324",0.0076854375786406
"180","GOBP_MYELOID_PROGENITOR_CELL_DIFFERENTIATION","608.439610061187","0.00227716237871069",0.00670071939557245
"181","GOBP_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION","36.4269417257931","0.0296454984014687",0.0586074233601681
"182","GOBP_B_CELL_LINEAGE_COMMITMENT","731.098448951604","0.00195223473016601",0.00583355260130208
"183","GOBP_PRO_B_CELL_DIFFERENTIATION","126.158406670499","0.00933633504895777",0.021269504419461
"184","GOBP_RESPONSE_TO_TUMOR_CELL","25.9852914800155","0.00330464343144914",0.00901050890148042
"185","GOBP_HISTAMINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE","209.819590830406","0.00584527821685718",0.0143818668957377
"186","GOBP_T_CELL_LINEAGE_COMMITMENT","51.0720224157733","0.000934459864365696",0.0031651747017688
"187","GOBP_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION","307.653555645079","0.00416029579523035",0.0108107411596268
"188","GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE","5.43285637905911","0.0205269938268572",0.0424370048269837
"189","GOBP_T_CELL_CYTOKINE_PRODUCTION","25.0019507054625","0.00354764454979374",0.00959630700999987
"190","GOBP_DENDRITIC_CELL_CYTOKINE_PRODUCTION","144.107960686548","0.000136957680720381",0.000545802864027897
"191","GOBP_DENDRITIC_CELL_CHEMOTAXIS","25.5219308959939","0.0414559686206028",0.0791456337692044
"192","GOBP_MYELOID_DENDRITIC_CELL_CHEMOTAXIS","731.061376719374","0.00195236177907731",0.00583355260130208
"193","GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL","78.1090114734976","0.000426703507101144",0.00154036782261534
"194","GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL","419.144977778506","0.00325118395694358",0.00887516481305002
"195","GOBP_T_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL","209.819590830406","0.00584527821685718",0.0143818668957377
"196","GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY","8.12688958765352","0.000562570195322374",0.00198502549923451
"197","GOBP_NEUTROPHIL_MEDIATED_IMMUNITY","28.200799092629","0.0028340849004488",0.00795041832105405
"198","GOBP_EOSINOPHIL_MEDIATED_IMMUNITY","307.653555645079","0.00416029579523035",0.0108107411596268
"199","GOBP_T_CELL_MEDIATED_IMMUNITY","4.32734277249456","0.0360515731147112",0.0699251283869524
"200","GOBP_TOLERANCE_INDUCTION_DEPENDENT_UPON_IMMUNE_RESPONSE","584.689386633422","0.00234230029762426",0.00676794658219099
"201","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN","49.9094629570689","0.022030927942561",0.0450389063929562
"202","GOBP_TOLERANCE_INDUCTION","39.0672441565473","0.00154270627294397",0.00493912916317734
"203","GOBP_T_CELL_TOLERANCE_INDUCTION","77.9260062594441","0.0145496661328382",0.0312342641861073
"204","GOBP_T_CELL_TOLERANCE_INDUCTION","72.8232108629372","0.0155125841843011",0.0330727404560566
"205","GOBP_IMMUNE_SYSTEM_DEVELOPMENT","0.580691011500462","0.00225641101012692",0.0066764862259537
"206","GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE","119.55196912981","0.000194733687875177",0.000754616084060697
"207","GOBP_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE","269.288963070361","0.00467926639217115",0.0119006672399424
"208","GOBP_CHRONIC_INFLAMMATORY_RESPONSE","169.005838897489","0.000103994832195512",0.000426727512622373
"209","GOBP_CHRONIC_INFLAMMATORY_RESPONSE","67.9483377903876","0.0164724955966235",0.0349224292664991
"210","GOBP_MONOCYTE_CHEMOTAXIS","15.9663944305749","0.000178063263329099",0.000693973048013971
"211","GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_SOMATIC_MUTATION","78.3289660533327","0.0144845349370092",0.0311845456721038
"212","GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION","2.46663830031994","0.0413448871949918",0.0789915541559932
"213","GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN","584.689386633422","0.00234230029762426",0.00676794658219099
"214","GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION","358.983704424008","0.00364132519828956",0.00968351392371418
"215","GOBP_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION","13.6653785370436","0.00031330864595736",0.00116331841343868
"216","GOBP_NEGATIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION","126.158406670499","0.00933633504895777",0.021269504419461
"217","GOBP_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION","23.4187477426648","0.000407142084513172",0.00147512781717381
"218","GOBP_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION","21.7584212962462","0.00049724291021991",0.00177073630678107
"219","GOBP_REGULATION_OF_TOLERANCE_INDUCTION","94.1269280687936","0.000301340622678423",0.00112148306157458
"220","GOBP_REGULATION_OF_TOLERANCE_INDUCTION","40.2176946365764","0.0269889003932229",0.0538941433263972
"221","GOBP_POSITIVE_REGULATION_OF_TOLERANCE_INDUCTION","126.158406670499","0.00933633504895777",0.021269504419461
"222","GOBP_POSITIVE_REGULATION_OF_T_CELL_TOLERANCE_INDUCTION","236.972416091415","0.00526246213451949",0.0131681816510156
